"","X","refYear","refMonth","period","reporterISO","reporterDesc","partnerISO","partnerDesc","primaryValue","Group","Group_0","Group_1","Group_2","Time_Treated","GDP","EXR","REXR","CA","TimeIndex","Time_TreatmentIndex","Time_TreatmentIndex_1","trade","Ltrade","LGDP","LEXR","After1","After2","UCL","GDPX","REXRX","CAX","CV"
"11",11,2014,1,201401,"FIN","Finland","RUS","Russian Federation",1224028479.567,"Group_2",0,0,1,202203,19.1802505008111,0.0217696837436028,0.00531205875918478,0.412867586859182,-88,10,-2,1.224028479567,0.202147451439546,2.95388112989196,-5.23777580527566,0,0,1,-0.803279809111129,-0.214402028808357,1.04798121131435,0.0100997911316218
"12",12,2014,1,201401,"FRA","France","RUS","Russian Federation",1345730823.954,"Group_2",0,0,1,202203,221.853634257157,0.0217696837436028,0.00528326711279354,0.218679253030242,-88,10,-2,1.345730823954,0.296937229019863,5.40201785928712,-5.24321060126162,0,0,1,1.13462279248717,-0.214404514584938,0.443434996634272,0.454551091512167
"13",13,2014,1,201401,"DEU","Germany","RUS","Russian Federation",3401958445.851,"Group_2",0,0,1,202203,348.014467750234,0.0217696837436028,0.00525714135958667,0.0283459255804265,-88,10,-2,3.401958445851,1.22435127927561,5.85224405290522,-5.24816786772384,0,0,1,1.49101404361462,-0.214406770197021,-0.149109830176027,0.375832481080524
"14",14,2014,1,201401,"GRC","Greece","RUS","Russian Federation",699837550.74,"Group_2",0,0,1,202203,18.3305812547012,0.0217696837436028,0.00539630098381102,0.273347828358448,-88,10,-2,0.69983755074,-0.356907041242657,2.90857077191629,-5.22204156313162,0,0,1,-0.839146703123252,-0.214394755610211,0.613628950230543,-0.146637502834307
"15",15,2014,1,201401,"ISL","Iceland","RUS","Russian Federation",2485277.429,"Group_2",0,0,1,202203,1.45707511016028,3.43324991549496,0.824635854059737,-0.187349343906264,-88,10,-2,0.002485277429,-5.9973709842163,0.376431077126819,-0.192813379106763,0,0,1,-2.84354459610988,-0.143664292063654,-0.820611336581892,-1.26927340825181
"16",16,2014,1,201401,"IDN","Indonesia","RUS","Russian Federation",242930436,"Group_0",1,0,0,0,69.5069372877314,360.392052968351,97.9687355940808,-0.243821938945916,-88,1000,1000,0.242930436,-1.41498014823006,4.24142656467901,4.58464840322122,0,0,0,0.215918840127014,8.24343955274774,-0.996421555925227,2.48764561231651
"17",17,2014,1,201401,"IRL","Ireland","RUS","Russian Federation",20523802.423,"Group_2",0,0,1,202203,21.48751251327,0.0217696837436028,0.00528380029143041,-0.10420323665639,-88,10,-2,0.020523802423,-3.88616997258099,3.06747195305993,-5.24310968799649,0,0,1,-0.713363282353538,-0.214404468552038,-0.561761263499881,-0.496509671468486
"18",18,2014,1,201401,"ISR","Israel","RUS","Russian Federation",244242000,"Group_0",1,0,0,0,25.3924261551779,0.103576490402007,0.0238456774376406,0.129081220581746,-88,1000,1000,0.244242,-1.40959574192216,3.23445094669213,-3.73615231758558,0,0,0,-0.581185605230067,-0.212801896789095,0.164498820132362,-0.209829560628933
"19",19,2014,1,201401,"ITA","Italy","RUS","Russian Federation",2286007462.161,"Group_2",0,0,1,202203,154.091516983856,0.0217696837436028,0.00525180957321792,-0.440252881629502,-88,10,-2,2.286007462161,0.826806829654693,5.03754669203637,-5.24918258115438,0,0,1,0.846113733845945,-0.214407230526018,-1.60794945002627,-0.32541431556878
"20",20,2014,1,201401,"JPN","Japan","RUS","Russian Federation",1842950058.498,"Group_2",0,0,1,202203,396.900754401785,3.0806029805075,0.720542700559555,-0.241156351783044,-88,10,-2,1.842950058498,0.611367580381301,5.98368626052237,-0.327750600122329,0,0,1,1.59506141688532,-0.152651354482024,-0.98812306240896,0.151428999998113
"21",21,2014,1,201401,"KOR","Rep. of Korea","RUS","Russian Federation",654261937,"Group_2",0,0,1,202203,108.879041606032,31.6277686518926,7.26052107700684,0.186110356405429,-88,10,-2,0.654261937,-0.424247492419258,4.69023755600866,1.9824515999535,0,0,1,0.571189841652537,0.411988988399108,0.342041659647397,0.441740163233014
"22",22,2014,1,201401,"LUX","Luxembourg","RUS","Russian Federation",2499183.912,"Group_2",0,0,1,202203,5.28124450004653,0.0217696837436028,0.00526940446823479,0.163738693522977,-88,10,-2,0.002499183912,-5.99179103559955,1.6641617707115,-5.24583792694433,0,0,1,-1.82419929921861,-0.214405711440329,0.272394303160993,-0.588736902499315
"23",23,2014,1,201401,"MYS","Malaysia","RUS","Russian Federation",200737947.079,"Group_0",1,0,0,0,25.3087853021898,0.0979042750653802,0.0262521093848958,-0.288332028063238,-88,1000,1000,0.200737947079,-1.60575496741474,3.23115158060367,-3.64000893565316,0,0,0,-0.583797326237999,-0.212594133325425,-1.1349901576552,-0.643793872406209
"24",24,2014,1,201401,"MEX","Mexico","RUS","Russian Federation",98734284,"Group_0",1,0,0,0,96.4838336448363,0.391557798480688,0.0810534232808452,-0.484707890287641,-88,1000,1000,0.098734284,-2.3153230372336,4.56937546731421,-2.51264679503792,0,0,0,0.475517507136546,-0.207862767120916,-1.74634657552775,-0.49289727850404
"25",25,2014,1,201401,"NLD","Netherlands","RUS","Russian Federation",2316042730.13,"Group_2",0,0,1,202203,64.764033078752,0.0217696837436028,0.00525074321594417,0.14870048625977,-88,10,-2,2.31604273013,0.839860009510326,4.1707504041827,-5.24938564745623,0,0,1,0.159972816503318,-0.214407322591817,0.225577426486234,0.0570476401325785
"26",26,2014,1,201401,"NZL","New Zealand","RUS","Russian Federation",12090487.15,"Group_2",0,0,1,202203,16.3938492063492,0.0358657170474829,0.00160577698640087,0.411892976118097,-88,10,-2,0.01209048715,-4.4153363215361,2.79690621608857,-6.43414753586398,0,0,1,-0.927538430042164,-0.214722017054577,1.04494705770331,-0.0324377964644777
"27",27,2014,1,201401,"NOR","Norway","RUS","Russian Federation",103200294.983,"Group_2",0,0,1,202203,43.8142500715705,0.18255163702566,0.0432347374488889,0.685877698441373,-88,10,-2,0.103200294983,-2.27108356757636,3.77995910856927,-3.14111099924023,0,0,1,-0.149370799544768,-0.21112790876303,1.8979150166674,0.512472102786534
"28",28,2014,1,201401,"PHL","Philippines","RUS","Russian Federation",87871604,"Group_0",1,0,0,0,15.0429876641835,1.33371780654573,0.449799025131881,-0.632241626606519,-88,1000,1000,0.087871604,-2.43187857540177,2.71091194667836,-0.798954406796129,0,0,0,-0.995610003174341,-0.17602647790398,-2.2056479149571,-1.12576146534514
"29",29,2014,1,201401,"POL","Poland","RUS","Russian Federation",2574030633,"Group_2",0,0,1,202203,37.9417640848728,0.0909155601942726,0.0224449876747065,-0.121327936568785,-88,10,-2,2.574030633,0.94547301003552,3.6360524601279,-3.79668795588154,0,0,1,-0.263284808126601,-0.212922827762026,-0.615073799353298,-0.363760478413975
"30",30,2014,1,201401,"PRT","Portugal","RUS","Russian Federation",158466985.669,"Group_2",0,0,1,202203,17.2679762301118,0.0217696837436028,0.00524914368003354,-0.229168277624892,-88,10,-2,0.158466985669,-1.84220899966981,2.84885370116413,-5.24969032424729,0,0,1,-0.886417701258651,-0.214407460690516,-0.950801845883157,-0.683875669277441
"31",31,2014,1,201401,"QAT","Qatar","RUS","Russian Federation",9535831.081,"Group_0",1,0,0,0,18.954249030809,0.107967787272652,0.0246794317722242,0.557859530550043,-88,1000,1000,0.009535831081,-4.65269888263734,2.94202812965585,-3.70178510402588,0,0,0,-0.81266243865077,-0.212729913166786,1.49936945379565,0.157992367326032
"32",32,2014,1,201401,"ROU","Romania","RUS","Russian Federation",236427934.52,"Group_2",0,0,1,202203,11.999701638966,0.0984795023394553,0.0241097503155816,-0.140753869225625,-88,10,-2,0.23642793452,-1.44211183410303,2.4848817860594,-3.72513894289488,0,0,1,-1.17453156055459,-0.21277909760051,-0.675550522247825,-0.687620393467641
"33",33,2014,1,201401,"IND","India","RUS","Russian Federation",301266854.04,"Group_0",1,0,0,0,186.043182335139,1.83973397221119,0.511863284945362,-0.493948984594422,-88,1000,1000,0.30126685404,-1.1997588487215,5.22597880985967,-0.669697711190332,0,0,0,0.995273332233517,-0.170668052703684,-1.77511590719928,-0.316836875889815
"34",34,2014,1,201401,"SGP","Singapore","RUS","Russian Federation",529138143.22,"Group_2",0,0,1,202203,24.8756117534279,0.0377277929656228,0.00919456714875646,0.0482439230499593,-88,10,-2,0.52913814322,-0.636505740912574,3.21388787584488,-4.68914249666615,0,0,1,-0.597462975694412,-0.214066825732423,-0.0871634773095549,-0.299564426245463
"35",35,2014,1,201401,"ZAF","South Africa","RUS","Russian Federation",85273463.901,"Group_0",1,0,0,0,27.067992507541,0.321851520201152,0.0670819602476562,0.533591870756255,-88,1000,1000,0.085273463901,-2.46189196431373,3.29835194156859,-2.70184011991897,0,0,0,-0.53060268527755,-0.209069017543091,1.4238194885727,0.228049261917354
"36",36,2014,1,201401,"ESP","Spain","RUS","Russian Federation",773460935.294,"Group_2",0,0,1,202203,95.7244132355364,0.0217696837436028,0.00530459425826853,0.0284013635291706,-88,10,-2,0.773460935294,-0.256880114065967,4.56147336765574,-5.23918199273116,0,0,1,0.469262342013468,-0.214402673268952,-0.148937241012703,0.0353074759106045
"37",37,2014,1,201401,"SWE","Sweden","RUS","Russian Federation",710623416.426,"Group_2",0,0,1,202203,33.7219939511498,0.19224747819177,0.0463079585602757,0.167079345562265,-88,10,-2,0.710623416426,-0.341612642904094,3.51815026398177,-3.07244144151088,0,0,1,-0.356614143004963,-0.21086257690378,0.28279440550027,-0.0948941048028241
"38",38,2014,1,201401,"CHE","Switzerland","RUS","Russian Federation",187076280.163,"Group_2",0,0,1,202203,56.954932941945,0.0267866144020305,0.00658020432163522,-0.0744108769552877,-88,10,-2,0.187076280163,-1.67623882999222,4.04226030496456,-5.02368948220677,0,0,1,0.0582622810725725,-0.214292541268186,-0.469011828306959,-0.208347362834191
"39",39,2014,1,201401,"THA","Thailand","RUS","Russian Federation",271914384.788,"Group_0",1,0,0,0,34.5004249423936,0.976178474639594,0.23944225871946,-0.199634344965099,-88,1000,1000,0.271914384788,-1.30226802404286,3.54097164113229,-1.42944298213997,0,0,0,-0.338549136414022,-0.194187993107491,-0.858856944549268,-0.463864691356927
"40",40,2014,1,201401,"TUR","Türkiye","RUS","Russian Federation",2579306929,"Group_0",1,0,0,0,72.4477563427244,0.0658457323473424,0.0144592906251842,0,-88,1000,1000,2.579306929,0.947520730674899,4.28286569993277,-4.23641812118766,0,0,0,0.248721341332118,-0.213612286726665,-0.237356233414367,-0.0674157262696383
"41",42,2014,1,201401,"GBR","United Kingdom","RUS","Russian Federation",961790556.949,"Group_2",0,0,1,202203,253.687104585286,0.0180099508388237,0.00436685068097856,0.24803689547232,-88,10,-2,0.961790556949,-0.0389585682892888,5.53610163592941,-5.43371319764892,0,0,1,1.24076118601203,-0.214483634982361,0.534831072085044,0.520369541038238
"42",43,2014,1,201401,"USA","USA","RUS","Russian Federation",1944423807,"Group_1",0,1,0,202105,1411.94806584362,0.0296508904162392,0.0169870626563924,0.0973056173955641,-88,0,-2,1.944423807,0.664965689994068,7.25272563681276,-4.07530324486101,0,0,1,2.59961099098179,-0.213394047157011,0.0655751605766627,0.81726403480048
"43",44,2014,2,201402,"ARG","Argentina","RUS","Russian Federation",165276187.38,"Group_0",1,0,0,0,34.7689276828789,0.222815858691216,0.0541867360630389,0.319529130234251,-87,1000,1000,0.16527618738,-1.80013734151966,3.54872410524736,-2.91531912257003,0,0,0,-0.332412420193477,-0.210182349023109,0.757400363721367,0.0716018648349271
"44",45,2014,2,201402,"AUS","Australia","RUS","Russian Federation",253581592.178,"Group_2",0,0,1,202203,110.610646488782,0.0316312185388418,0.00810780747566616,0.65576574695928,-87,10,-2,0.253581592178,-1.37206964510246,4.70601634565598,-4.81492779565874,0,0,1,0.583680058044646,-0.21416065300816,1.8041706298333,0.724563344956596
"45",46,2014,2,201402,"AUT","Austria","RUS","Russian Federation",100513996.492,"Group_2",0,0,1,202203,34.250757306199,0.0207501927350234,0.00496046679438911,0.148076323059569,-87,10,-2,0.100513996492,-2.29745829260286,3.53370867559368,-5.30625543090154,0,0,1,-0.344298374045888,-0.214432384108654,0.223634284524079,-0.111698824543488
"46",47,2014,2,201402,"BEL","Belgium","RUS","Russian Federation",943632339.101,"Group_2",0,0,1,202203,41.583066470377,0.0207501927350234,0.00504473922110965,-0.125224365590402,-87,10,-2,0.943632339101,-0.0580186599915918,3.72769302839688,-5.28940931707557,0,0,1,-0.190743722684745,-0.214425108302959,-0.627204144000382,-0.344124324996029
"47",48,2014,2,201402,"BRA","Brazil","RUS","Russian Federation",147239050,"Group_0",1,0,0,0,192.305573783634,0.06750827626865,0.6341772127957,0.30415654656369,-87,1000,1000,0.14723905,-1.9156978225432,5.25908563700897,-0.455426848151446,0,0,0,1.02148012276647,-0.160107868222146,0.70954250797563,0.523638254173319
"48",49,2014,2,201402,"CAN","Canada","RUS","Russian Federation",31593218.311,"Group_2",0,0,1,202203,142.772335971605,0.0313364473266519,0.0093811202964758,0.663680189412661,-87,10,-2,0.031593218311,-3.45481279183277,4.9612513054492,-4.66905608850344,0,0,1,0.785719628246396,-0.214050719343803,1.82880983514576,0.80015958134945
"49",50,2014,2,201402,"CHL","Chile","RUS","Russian Federation",13172570.286,"Group_0",1,0,0,0,20.5782217350834,15.6996451408099,2.47674119718954,0.571837669354353,-87,1000,1000,0.013172570286,-4.32961862008182,3.02423331924222,0.906943662686647,0,0,0,-0.747590235431277,-0.00102692023685118,1.54288613029107,0.264756324874314
"50",51,2014,2,201402,"COL","Colombia","RUS","Russian Federation",25981794.53,"Group_0",1,0,0,0,31.174960692481,57.8062389460795,11.3096107082006,0.478304315040901,-87,1000,1000,0.02598179453,-3.65035919660706,3.43961523069862,2.42565286939423,0,0,0,-0.418781114109402,0.761574143901665,1.25169852812369,0.531497185971984
"51",52,2014,2,201402,"CZE","Czechia","RUS","Russian Federation",528495659,"Group_1",0,1,0,202105,15.7636371877254,0.569495147612353,0.137941918050074,-0.0724274075683393,-87,0,-2,0.528495659,-0.637720687518256,2.75770584382592,-1.98092256611645,0,0,1,-0.958568765267836,-0.202951200546297,-0.462836900667538,-0.541452288827224
"52",53,2014,2,201402,"DNK","Denmark","RUS","Russian Federation",104013668.573,"Group_2",0,0,1,202203,28.4254344038345,0.154839916557072,0.0375803104873438,-0.229905923545825,-87,10,-2,0.104013668573,-2.26323295989021,3.34728432197662,-3.28127502299413,0,0,1,-0.491868661088245,-0.2116160934931,-0.953098281721919,-0.552194345434421
"53",54,2014,2,201402,"FIN","Finland","RUS","Russian Federation",862436281.986,"Group_2",0,0,1,202203,21.1614595366057,0.0207501927350234,0.00504171146925143,0.278151075770895,-87,10,-2,0.862436281986,-0.147994008763846,3.05218158082145,-5.29000967730973,0,0,1,-0.725466875990515,-0.214425369709151,0.628582397660215,-0.103769949346484
"54",55,2014,2,201402,"FRA","France","RUS","Russian Federation",1123579238.963,"Group_2",0,0,1,202203,233.274480144215,0.0207501927350234,0.00503111433774765,0.162863816015071,-87,10,-2,1.123579238963,0.116519338828224,5.45221578660711,-5.29211378108687,0,0,1,1.17435860167634,-0.214426284630826,0.269670638586069,0.409867651877194
"55",56,2014,2,201402,"DEU","Germany","RUS","Russian Federation",3228592848.07,"Group_2",0,0,1,202203,339.539730961668,0.0207501927350234,0.00500588307226245,0.0165475754564184,-87,10,-2,3.22859284807,1.17204639155888,5.82759096802094,-5.29714144376383,0,0,1,1.4714990889305,-0.214428463015764,-0.185840398724097,0.35707674239688
"56",57,2014,2,201402,"GRC","Greece","RUS","Russian Federation",607626374.681,"Group_2",0,0,1,202203,18.3771471998642,0.0207501927350234,0.00505230860075521,0.332618457660192,-87,10,-2,0.607626374681,-0.498195101235205,2.91110789268633,-5.28790999149109,0,0,1,-0.837138362297433,-0.214424454787477,0.79814999678136,-0.0844709401011835
"57",58,2014,2,201402,"ISL","Iceland","RUS","Russian Federation",443006.203,"Group_2",0,0,1,202203,1.40058358984003,3.24137794204344,0.782518454053143,-0.275659099507561,-87,10,-2,0.000443006203,-7.72192678575983,0.336888999649172,-0.245237773391418,0,0,1,-2.87484541926099,-0.147300570627912,-1.09553685561496,-1.37256094850128
"58",59,2014,2,201402,"IDN","Indonesia","RUS","Russian Federation",82432841,"Group_0",1,0,0,0,69.9301743435949,338.476341775883,91.5993368502438,-0.282906682377925,-87,1000,1000,0.082432841,-2.49577136564374,4.24749723482857,4.51742403202772,0,0,0,0.220724277394884,7.69352649743571,-1.11809999678552,2.26538359268169
"59",60,2014,2,201402,"IRL","Ireland","RUS","Russian Federation",20047326.593,"Group_2",0,0,1,202203,21.6356015138817,0.0207501927350234,0.00503111433774765,-0.191097524577913,-87,10,-2,0.020047326593,-3.90965947112721,3.07434017610439,-5.29211378108687,0,0,1,-0.707926516037996,-0.214426284630826,-0.83228015515767,-0.584877651942164
"60",61,2014,2,201402,"ISR","Israel","RUS","Russian Federation",94382000,"Group_0",1,0,0,0,25.5158898631196,0.0996468414130878,0.0227307240382968,0.231432282370963,-87,1000,1000,0.094382,-2.36040490197814,3.23930138998536,-3.78403778776241,0,0,0,-0.577346078391556,-0.212898158218945,0.483137668064722,-0.102368856181926
"61",62,2014,2,201402,"ITA","Italy","RUS","Russian Federation",2088388090.134,"Group_2",0,0,1,202203,167.045193290848,0.0207501927350234,0.00495037428819503,-0.329267197459713,-87,10,-2,2.088388090134,0.73639251967169,5.11826439431424,-5.30829209148334,0,0,1,0.910008467894547,-0.21443325546263,-1.2624293359929,-0.188951374520328
"62",63,2014,2,201402,"JPN","Japan","RUS","Russian Federation",2678899139.25,"Group_2",0,0,1,202203,414.009994933696,2.89541290644415,0.672451197873094,-0.199205583123576,-87,10,-2,2.67889913925,0.985405941197528,6.02589011588582,-0.396825738357791,0,0,1,1.62846925727441,-0.156803417532316,-0.857522125185092,0.204714571519003
"63",64,2014,2,201402,"KOR","Rep. of Korea","RUS","Russian Federation",753102496,"Group_2",0,0,1,202203,112.902823891368,30.3741355267335,6.94202640272961,0.32610784325948,-87,10,-2,0.753102496,-0.283553943579434,4.72652748316671,1.9375937207642,0,0,1,0.599916318979959,0.384491199914462,0.777881182411393,0.587429567101938
"64",65,2014,2,201402,"LUX","Luxembourg","RUS","Russian Federation",2420085.209,"Group_2",0,0,1,202203,5.51876528594949,0.0207501927350234,0.00504675772234847,0.202845845558831,-87,10,-2,0.002420085209,-6.02395252910283,1.70815415518727,-5.28900927706623,0,0,1,-1.78937569018466,-0.214424934032164,0.394142506382202,-0.536552705944874
"65",66,2014,2,201402,"MYS","Malaysia","RUS","Russian Federation",127795019.817,"Group_0",1,0,0,0,25.58420007616,0.0938506190195456,0.0250561296255303,-0.0580169532760693,-87,1000,1000,0.127795019817,-2.05732770636607,3.24197497642375,-3.6866367857544,0,0,0,-0.575229713708022,-0.212697390306188,-0.417974341612439,-0.401967148542216
"66",67,2014,2,201402,"MEX","Mexico","RUS","Russian Federation",110877029,"Group_0",1,0,0,0,101.39501239659,0.376646750714253,0.0776130458599731,-0.365270275790748,-87,1000,1000,0.110877029,-2.19933353863257,4.61902390253699,-2.55601974917077,0,0,0,0.514818347905877,-0.208159798055078,-1.37451395144169,-0.355951800530297
"67",68,2014,2,201402,"NLD","Netherlands","RUS","Russian Federation",2492383593.317,"Group_2",0,0,1,202203,71.5130328616647,0.0207501927350234,0.0049993229432363,0.0677313351372578,-87,10,-2,2.492383593317,0.913239518981703,4.2698797108749,-5.29845278706972,0,0,1,0.238441857479192,-0.214429029395849,-0.0264953569390232,-0.000827509618560039
"68",69,2014,2,201402,"NZL","New Zealand","RUS","Russian Federation",172461386.722,"Group_2",0,0,1,202203,16.4427018138085,0.0342161353226611,0.00160577698640087,0.213804558062014,-87,10,-2,0.172461386722,-1.75758191265763,2.79988172003068,-6.43414753586398,0,0,1,-0.925183072695802,-0.214722017054577,0.428259119007359,-0.237215323581007
"69",70,2014,2,201402,"NOR","Norway","RUS","Russian Federation",150747533.078,"Group_2",0,0,1,202203,43.9366071450768,0.173600403609814,0.0410358930711914,0.74984662250103,-87,10,-2,0.150747533078,-1.89214880783378,3.78274784834197,-3.19330815449183,0,0,1,-0.147163281477739,-0.211317749794896,2.09706277253357,0.579527247086977
"70",71,2014,2,201402,"PHL","Philippines","RUS","Russian Federation",14928878,"Group_0",1,0,0,0,18.9386966285374,1.27171103351322,0.426171644985705,-0.796349085378817,-87,1000,1000,0.014928878,-4.20445782095828,2.9412072695789,-0.852913091362585,0,0,0,-0.81331221725977,-0.178066388628328,-2.71654648978578,-1.23597503189129
"71",72,2014,2,201402,"POL","Poland","RUS","Russian Federation",1898923666,"Group_2",0,0,1,202203,41.0537144269601,0.0866372273366287,0.0212589889062885,-0.0101548348294036,-87,10,-2,1.898923666,0.641287234076469,3.7148813172363,-3.85097546569935,0,0,1,-0.200885251174923,-0.213025223016676,-0.268970217816877,-0.227626897336158
"72",73,2014,2,201402,"PRT","Portugal","RUS","Russian Federation",162744328.321,"Group_2",0,0,1,202203,18.0758548467877,0.0207501927350234,0.00495542054129207,-0.201621958415607,-87,10,-2,0.162744328321,-1.81557484752681,2.89457706135457,-5.30727324269424,0,0,1,-0.850223881851856,-0.214432819785642,-0.865044773468024,-0.643233825035174
"73",74,2014,2,201402,"QAT","Qatar","RUS","Russian Federation",9348195.427,"Group_0",1,0,0,0,18.1207490921131,0.103212439345154,0.0235645394561821,0.130171291779992,-87,1000,1000,0.009348195427,-4.67257195676881,2.89705764038468,-3.74801226235006,0,0,0,-0.848260298487332,-0.212826169322903,0.167892424699833,-0.297731347703468
"74",75,2014,2,201402,"ROU","Romania","RUS","Russian Federation",236222743.4,"Group_2",0,0,1,202203,12.489560519455,0.0932100585007483,0.0227743545174372,-0.146030339978163,-87,10,-2,0.2362227434,-1.44298009111598,2.52489313692555,-3.78212017795291,0,0,1,-1.14285926872302,-0.212894391306077,-0.691977206371532,-0.682576955466877
"75",76,2014,2,201402,"IND","India","RUS","Russian Federation",328062415.211,"Group_0",1,0,0,0,172.836539322198,1.7624569180536,0.486904440396131,-0.390919711607488,-87,1000,1000,0.328062415211,-1.11455139842345,5.15234628842749,-0.7196873961059,0,0,0,0.936987104535395,-0.172822917709805,-1.45436565533112,-0.230067156168509
"76",77,2014,2,201402,"SGP","Singapore","RUS","Russian Federation",313837031.465,"Group_2",0,0,1,202203,25.3486633070197,0.0358912294227019,0.00868337321957217,-0.0425233869919149,-87,10,-2,0.313837031465,-1.15888143587844,3.23272599914082,-4.7463452060366,0,0,1,-0.582551043813282,-0.214110960544319,-0.369739843358638,-0.388800615905413
"77",78,2014,2,201402,"ZAF","South Africa","RUS","Russian Federation",25235868.149,"Group_0",1,0,0,0,28.1849042995327,0.310694526325337,0.0649798863423613,0.598044656664442,-87,1000,1000,0.025235868149,-3.67948895720588,3.3387865260881,-2.73367749785996,0,0,0,-0.498595369021867,-0.209250503728875,1.62447360088773,0.305542576045663
"78",79,2014,2,201402,"ESP","Spain","RUS","Russian Federation",1078023625.571,"Group_2",0,0,1,202203,106.282620096762,0.0207501927350234,0.00501395707721772,0.136601274964392,-87,10,-2,1.078023625571,0.0751293883607511,4.66610177336119,-5.29552983986949,0,0,1,0.552084374452713,-0.214427765932584,0.18791021834345,0.17518894228786
"79",80,2014,2,201402,"SWE","Sweden","RUS","Russian Federation",652460258.328,"Group_2",0,0,1,202203,42.0866618252239,0.184061947303977,0.0442608106746528,0.24528345618102,-87,10,-2,0.652460258328,-0.427005048417193,3.73973086923629,-3.11765562833509,0,0,1,-0.181214776527361,-0.21103932095667,0.526259077732525,0.0446683267494979
"80",81,2014,2,201402,"CHE","Switzerland","RUS","Russian Federation",505690226.221,"Group_2",0,0,1,202203,59.3245635108007,0.0253446555711759,0.00618207430396144,-0.115376461133236,-87,10,-2,0.505690226221,-0.681830998310578,4.08302344470185,-5.08610141593949,0,0,1,0.0905296759438248,-0.214326914511758,-0.596545693800407,-0.240114310789447
